_ - id,_ - url,_ - rank,_ - city,_ - ifmid,_ - ifiid,_ - growth,_ - workers,_ - company,_ - website,_ - state_l,_ - state_s,_ - revenue,_ - zipcode,_ - founded,_ - industry,_ - latitude,_ - metrocode,_ - longitude,_ - yrs_on_list,_ - previous_workers,_ - metro,_ - partner_lists - partner_lists
37350,tashmo-ko-co-dba-serendipity-catering,4715,Denver,30,11,65.8756,125,Tashmo Ko Co dba Serendipity Catering,serendipityfood.com,Colorado,CO,4143655,80216,2002,Food & Beverage,39.78855,"Denver-Aurora-Lakewood, CO",-104.95648,3,100,Denver,
43068,greenlight-staffing-group,4716,Hollywood,1,21,65.8824,15,Greenlight Staffing Group,greenlightstaff.com,Florida,FL,2820000,33021,2010,Human Resources,26.02313,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.18654,3,5,Miami,
26175,access-networks,4717,Valencia,2,28,65.8598,28,Access Networks,accessca.com,California,CA,16237788,91355,2003,IT Management,34.43986,"Los Angeles-Long Beach-Anaheim, CA",-118.6444,5,12,Los Angeles,
23685,digital-marketing-services,4718,Pelham,140,5,65.8201,42,Digital Marketing Services,dmscolor.com,Alabama,AL,6312907,35124,2006,Advertising & Marketing,33.32183,"Birmingham-Hoover, AL",-86.7422,5,24,"Birmingham, AL",EO
22626,proforma-graphic-services,4719,Columbus,19,5,65.7756,41,Proforma Graphic Services,proformagraphicservices.com,Ohio,OH,11659000,43235,1995,Advertising & Marketing,40.11836,"Columbus, OH",-83.02763,6,33,"Columbus, OH",
89151,parrot-bay-pools-and-spas,4720,Fayetteville,138,20,65.7034,11,Parrot Bay Pools and Spas,parrotbaypoolsnc.com,North Carolina,NC,2194772,28306,2008,Construction,34.95849,"Fayetteville, NC",-78.89685,1,4,,
37950,jp-fuji-group,4721,Quincy,6,11,65.6746,365,JP Fuji Group,jpfujigroup.com,Massachusetts,MA,14330849,2170,1998,Food & Beverage,42.26642,"Boston-Cambridge-Newton, MA-NH",-71.01558,4,239,Boston,
38041,imaginal-marketing-group,4722,New Orleans,33,5,65.6691,39,Imaginal Marketing Group,imaginalmarketing.com,Louisiana,LA,3499149,70119,2005,Advertising & Marketing,29.97514,"New Orleans-Metairie-Kenner, LA",-90.08694,4,27,New Orleans,
89152,sharp-robbins-popwell,4723,Bartlett,105,20,65.6451,45,"Sharp, Robbins & Popwell",srpconstruction.com,Tennessee,TN,27578229,38133,1991,Construction,35.21289,"Memphis, TN",-89.79429,1,35,,
21459,diablo-media,4724,Denver,30,5,65.631,35,Diablo Media,diablomedia.com,Colorado,CO,31273882,80205,2006,Advertising & Marketing,39.75886,"Denver-Aurora-Lakewood, CO",-104.96283,4,21,Denver,
89153,connexa-energy,4725,Comfort,14,16,65.5983,35,Connexa Energy,connexa.com,Texas,TX,6067143,78013,2008,Energy,29.97231,"San Antonio-New Braunfels, TX",-98.9047,1,12,"San Antonio, TX",
589,rabbit-air,4726,Pasadena,2,4,65.5861,24,Rabbit Air,rabbitair.com,California,CA,12004127,91103,2004,Consumer Products & Services,34.16954,"Los Angeles-Long Beach-Anaheim, CA",-118.16494,6,22,Los Angeles,
89154,rampmaster,4727,Coatesville,49,15,65.5624,43,Rampmaster,rampmasters.com,Pennsylvania,PA,21489995,19320,1971,Manufacturing,39.96309,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.83203,1,44,Philadelphia,
37018,nanotronics-imaging,4728,Brooklyn,9,15,65.5517,56,Nanotronics Imaging,nanotronics.co,New York,NY,4821393,11205,2008,Manufacturing,40.6947,"New York-Newark-Jersey City, NY-NJ-PA",-73.96629,2,24,New York City,
23598,morning-sun-financial-services,4729,Golden Valley,13,10,65.5391,35,Morning Sun Financial Services,morningsunfs.com,Minnesota,MN,73167535,55427,2006,Health,45.0055,"Minneapolis-St. Paul-Bloomington, MN-WI",-93.37915,6,25,Minneapolis,
89155,injured-gadgets,4730,Norcross,29,17,65.4858,20,Injured Gadgets,injuredgadgets.com,Georgia,GA,11442925,30092,2011,Business Products & Services,33.97239,"Atlanta-Sandy Springs-Roswell, GA",-84.23199,1,5,Atlanta,
3617,cio-partners,4731,Marietta,29,21,65.4364,13,CIO Partners,ciopartners.com,Georgia,GA,2449689,30062,2001,Human Resources,34.00558,"Atlanta-Sandy Springs-Roswell, GA",-84.46895,6,9,Atlanta,
73951,clear-measure,4732,Austin,18,9,65.4001,33,Clear Measure,clear-measure.com,Texas,TX,6166970,78759,2013,Software,30.40266,"Austin-Round Rock, TX",-97.76106,2,20,Austin,
37855,aterra-real-estate,4733,West Des Moines,161,3,65.3517,9,Aterra Real Estate,aterrarealestate.com,Iowa,IA,6031352,50265,2003,Real Estate,41.55308,"Des Moines-West Des Moines, IA",-93.74478,4,4,"Des Moines, IA",
37388,future-force,4734,San Diego,11,17,65.3173,1,Future Force,christianmickelsen.com,California,CA,5076816,92131,2000,Business Products & Services,32.88607,"San Diego-Carlsbad, CA",-117.08598,4,1,San Diego,
89156,fireking-baking-company,4735,Braintree,6,11,65.2992,105,FIREKING BAKING COMPANY,fireking.co,Massachusetts,MA,14632701,2184,2000,Food & Beverage,42.20619,"Boston-Cambridge-Newton, MA-NH",-71.00232,1,40,Boston,
17892,clickstop,4736,Urbana,174,4,65.1881,158,Clickstop,clickstop.com,Iowa,IA,34527891,52345,2005,Consumer Products & Services,42.24556,"Cedar Rapids, IA",-91.90147,9,102,,
37676,pure-financial-advisors,4737,San Diego,11,2,65.1366,52,Pure Financial Advisors,purefinancial.com,California,CA,18569799,92108,2007,Financial Services,32.77405,"San Diego-Carlsbad, CA",-117.14245,4,43,San Diego,
89157,corevalue-services,4738,New Jersey,9,9,65.0701,350,CoreValue Services,corevalue.net,New Jersey,NJ,12869723,7662,2006,Software,40.91069,"New York-Newark-Jersey City, NY-NJ-PA",-74.08289,1,300,New York City,
44202,itegria,4739,Park Ridge,17,28,65.0676,18,ITEGRIA,itegria.com,Illinois,IL,3002835,60068,2007,IT Management,42.01176,"Chicago-Naperville-Elgin, IL-IN-WI",-87.84343,3,10,Chicago,
43864,indian-eyes,4740,Pasco,973,7,65.0612,103,Indian Eyes,indianeyesllc.com,Washington,WA,28556546,99301,2005,Government Services,46.37923,"Kennewick-Richland-Pasco, WA",-118.95378,2,88,,
4214,barrett-distribution-centers,4741,Franklin,6,6,64.9839,451,Barrett Distribution Centers,barrettdistribution.com,Massachusetts,MA,85717609,2038,1941,Logistics & Transportation,42.08486,"Boston-Cambridge-Newton, MA-NH",-71.41057,10,255,Boston,EO
44194,staff-zone,4742,Alpharetta,29,21,64.9253,130,Staff Zone,thestaffzone.com,Georgia,GA,80540112,30022,2004,Human Resources,34.02987,"Atlanta-Sandy Springs-Roswell, GA",-84.23974,3,80,Atlanta,
44238,scst,4743,San Diego,11,24,64.8764,146,SCST,scst.com,California,CA,22822082,92120,1959,Engineering,32.79471,"San Diego-Carlsbad, CA",-117.07176,3,66,San Diego,
79,remedy-roofing,4744,Katy,22,20,64.8623,60,Remedy Roofing,remedyroofing.com,Texas,TX,20711415,77449,2005,Construction,29.83757,"Houston-The Woodlands-Sugar Land, TX",-95.73375,5,40,Houston,
25839,innovative-commercial-environments,4745,San Diego,11,17,64.8336,17,Innovative Commercial Environments,icesd.com,California,CA,9598833,92130,2006,Business Products & Services,32.94579,"San Diego-Carlsbad, CA",-117.21437,5,10,San Diego,
38113,m-culinary-concepts,4746,Phoenix,46,11,64.8071,184,M Culinary Concepts,mculinary.com,Arizona,AZ,28306942,85050,1997,Food & Beverage,33.68274,"Phoenix-Mesa-Scottsdale, AZ",-111.99806,3,144,Phoenix,
89158,american-plant-maintenance,4747,Woburn,6,24,64.8003,36,American Plant Maintenance,apmsteam.com,Massachusetts,MA,8414354,1801,2001,Engineering,42.48877,"Boston-Cambridge-Newton, MA-NH",-71.15444,1,22,Boston,
23999,mainstream-boutique,4748,Minneapolis,13,18,64.7791,13,Mainstream Boutique,mainstreamboutique.com,Minnesota,MN,27776691,55425,1991,Retail,44.85117,"Minneapolis-St. Paul-Bloomington, MN-WI",-93.22601,6,4,Minneapolis,
89159,earls-plumbing-heating-and-air,4749,Lubbock,886,20,64.7628,67,"Earl's Plumbing, Heating and Air",795earl.com,Texas,TX,9361757,79415,2005,Construction,33.70079,"Lubbock, TX",-101.89699,1,47,,
22471,fcp-euro,4750,Milford,70,4,64.7531,65,FCP Euro,fcpeuro.com,Connecticut,CT,30303042,6460,2001,Consumer Products & Services,41.21427,"New Haven-Milford, CT",-73.05081,5,40,,
2488,networks-unlimited,4751,Grand Junction,257,28,64.7378,30,Networks Unlimited,networksunlimited.com,Colorado,CO,4178629,81501,2001,IT Management,39.07185,"Grand Junction, CO",-108.54713,2,20,,
22518,waltons,4752,Wichita,104,11,64.7196,46,Walton's,waltonsinc.com,Kansas,KS,16619853,67226,1986,Food & Beverage,37.77321,"Wichita, KS",-97.21304,2,37,,
78161,kucumber-skin-lounge,4753,Seattle,23,4,64.7084,17,Kucumber Skin Lounge,kucumberskinlounge.com,Washington,WA,2708203,98121,2010,Consumer Products & Services,47.61519,"Seattle-Tacoma-Bellevue, WA",-122.35058,2,15,Seattle,
89160,sky-high-party-rentals,4754,Houston,22,4,64.6364,39,Sky High Party Rentals,skyhighpartyrentals.com,Texas,TX,2169699,77018,2006,Consumer Products & Services,29.82645,"Houston-The Woodlands-Sugar Land, TX",-95.42627,1,25,Houston,EO
1037,pace-computer-solutions,4755,Columbia,35,28,64.6168,200,PACE COMPUTER SOLUTIONS,pace-solutionsinc.com,Maryland,MD,19011472,21044,2002,IT Management,39.20587,"Baltimore-Columbia-Towson, MD",-76.87911,5,85,Baltimore,
18438,actenviro,4756,Sunnyvale,20,23,64.5974,351,ACTenviro,actenviro.com,California,CA,70109827,94089,2000,Environmental Services,37.4124,"San Jose-Sunnyvale-Santa Clara, CA",-122.0156,9,202,San Jose,Vistage
89161,civtech,4757,Scottsdale,46,24,64.6008,20,Civtech,civtech.com,Arizona,AZ,3398407,85260,2002,Engineering,33.61074,"Phoenix-Mesa-Scottsdale, AZ",-111.89147,1,15,Phoenix,EO
20032,hms-global-maritime,4758,New Albany,630,22,64.5332,837,HMS Global Maritime,hmsgm.com,Indiana,IN,175575000,47150,1994,Travel & Hospitality,38.28351,"Louisville/Jefferson County, KY-IN",-85.8476,7,580,"Louisville/Jefferson County, KY-IN",Vistage
89162,northern-technologies-group,4759,Tampa,7,24,64.5156,46,Northern Technologies Group,ntgit.com,Florida,FL,12693159,33613,2002,Engineering,28.08397,"Tampa-St. Petersburg-Clearwater, FL",-82.45077,1,25,Tampa,
23806,triose,4760,Wyomissing,112,6,64.487,95,TRIOSE,triose.com,Pennsylvania,PA,55329050,19610,1999,Logistics & Transportation,40.3414,"Reading, PA",-75.97484,6,53,,
44453,storflex,4761,Corning,479,15,64.4882,90,Storflex,storflex.com,New York,NY,19231903,14830,1992,Manufacturing,42.12812,"Corning, NY",-77.03198,3,70,,
89163,cyberian-technologies,4762,Indianapolis,81,28,64.3999,29,Cyberian Technologies,cyberianit.com,Indiana,IN,4741911,46278,2005,IT Management,39.89295,"Indianapolis-Carmel-Anderson, IN",-86.29805,1,11,"Indianapolis, IN",
89164,profit-advisory-group,4763,Matthews,43,14,64.4003,10,Profit Advisory Group,profitadvisorygroup.com,North Carolina,NC,2116281,28105,2005,Telecommunications,35.11557,"Charlotte-Concord-Gastonia, NC-SC",-80.71393,1,4,Charlotte,
25519,integrity-services,4764,Wakefield,6,17,64.3592,110,Integrity Services,integrityservicecompanies.com,Massachusetts,MA,15210697,1880,2008,Business Products & Services,42.50152,"Boston-Cambridge-Newton, MA-NH",-71.06749,5,150,Boston,
38127,alura-business-solutions,4765,Plymouth Meeting,49,28,64.3524,12,Alura Business Solutions,alura.com,Pennsylvania,PA,3463993,19428,2005,IT Management,40.08034,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.30046,4,9,Philadelphia,
89165,optconnect,4766,Kaysville,204,17,64.31,44,OptConnect,optconnect.com,Utah,UT,17715108,84037,2009,Business Products & Services,41.02761,"Ogden-Clearfield, UT",-111.95094,1,10,"Ogden-Clearfield, UT",
89166,leadingit,4767,Woodstock,17,28,64.3061,13,LeadingIT,goleadingit.com,Illinois,IL,2236605,60098,2010,IT Management,42.32626,"Chicago-Naperville-Elgin, IL-IN-WI",-88.45609,1,9,Chicago,
2921,cherokee-enterprises,4768,Miami Lakes,1,20,64.2223,67,Cherokee Enterprises,cherokeecorp.com,Florida,FL,19286410,33016,1999,Construction,25.89607,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.33314,9,41,Miami,
77896,ekr,4769,Provo,48,5,64.1881,61,EKR,ekragency.com,Utah,UT,6041154,84601,2001,Advertising & Marketing,40.22657,"Provo-Orem, UT",-111.69725,2,47,"Provo-Orem, UT",
24363,kidder-mathews,4770,Seattle,23,3,64.1489,700,Kidder Mathews,kiddermathews.com,Washington,WA,160556723,98101,1969,Real Estate,47.6109,"Seattle-Tacoma-Bellevue, WA",-122.33642,5,470,Seattle,
22982,the-millennium-group-international,4771,Sterling,3,7,64.0749,58,The Millennium Group International,tmgi.net,Virginia,VA,9328001,20165,1998,Government Services,39.05794,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.39269,4,17,"Washington, DC",
89167,carolina-exteriors-plus,4772,Apex,36,20,64.0666,9,Carolina Exteriors Plus,carolinaexteriorsplus.com,North Carolina,NC,3152386,27502,2010,Construction,35.71525,"Raleigh-Cary, NC",-78.92099,1,3,"Raleigh, NC",
89168,morgan-properties,4773,King of Prussia,49,3,64.0614,1104,Morgan Properties,morganproperties.com,Pennsylvania,PA,585636073,19406,1985,Real Estate,40.09327,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.38364,1,770,Philadelphia,
19467,trimark-digital,4774,Raleigh,36,5,64.0396,57,TriMark Digital,trimarkdigital.com,North Carolina,NC,18761904,27603,2006,Advertising & Marketing,35.66442,"Raleigh-Cary, NC",-78.65275,7,31,"Raleigh, NC",
21743,mes,4775,Lewis Center,19,6,63.9844,110,MES,mesinc.net,Ohio,OH,64926370,43035,2007,Logistics & Transportation,40.18854,"Columbus, OH",-82.99512,7,26,"Columbus, OH",
19944,universal-e-business-solutions,4776,Hoboken,9,28,63.9626,100,Universal E-Business Solutions,uebiz.com,New Jersey,NJ,57596231,7030,2006,IT Management,40.74527,"New York-Newark-Jersey City, NY-NJ-PA",-74.03202,3,90,New York City,
89169,triangle-insights-group,4777,Durham,509,17,63.9625,25,Triangle Insights Group,triangleinsightsgroup.com,North Carolina,NC,6052200,27701,2013,Business Products & Services,35.99924,"Durham, NC",-78.89794,1,16,"Durham, NC",
77886,ellison-bakery,4778,Ft. Wayne,162,11,63.9309,0,Ellison Bakery,ebakery.com,Indiana,IN,29934422,46809,1945,Food & Beverage,40.9984,"Fort Wayne, IN",-85.20524,2,0,,
89170,troika-solutions,4779,Reston,3,29,63.8999,27,Troika Solutions,troikasol.com,Virginia,VA,6734345,20190,2011,IT System Development,38.95932,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.3393,1,11,"Washington, DC",
78911,total-maintenance-services,4780,Toms River,9,17,63.8946,75,Total Maintenance Services,totalservices.org,New Jersey,NJ,3456447,8753,2003,Business Products & Services,39.97903,"New York-Newark-Jersey City, NY-NJ-PA",-74.16043,2,32,New York City,
78676,natalies-orchid-island-juice-company,4781,Fort Pierce,334,11,63.8848,170,Natalie's Orchid Island Juice Company,orchidislandjuice.com,Florida,FL,50421542,34950,1989,Food & Beverage,27.44379,"Port St. Lucie, FL",-80.33097,2,75,,
89171,humanproof,4782,Arlington,3,24,63.8624,15,Humanproof,humanproof.com,Virginia,VA,2146982,22202,2012,Engineering,38.85687,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.05149,1,10,"Washington, DC",
77461,little-otter-swim-school,4783,Charlotte,43,19,63.8053,60,Little Otter Swim School,littleotterswim.com,North Carolina,NC,3134030,28227,2005,Education,35.18957,"Charlotte-Concord-Gastonia, NC-SC",-80.64541,2,68,Charlotte,
26203,dom360,4784,Greenville,107,5,63.8048,56,DOM360,dom360.com,South Carolina,SC,15096412,29601,2007,Advertising & Marketing,34.84711,"Greenville-Mauldin-Easley, SC",-82.40226,5,48,"Greenville-Mauldin-Easley, SC",
38171,magnolia-physical-therapy,4785,Harahan,33,10,63.7773,76,Magnolia Physical Therapy,magnoliatherapyla.com,Louisiana,LA,3629698,70123,2005,Health,29.94994,"New Orleans-Metairie-Kenner, LA",-90.20556,4,38,New Orleans,
21637,primerevenue,4786,Atlanta,29,2,63.7682,175,PrimeRevenue,primerevenue.com,Georgia,GA,29178419,30309,2003,Financial Services,33.79988,"Atlanta-Sandy Springs-Roswell, GA",-84.38581,7,120,Atlanta,
89172,superior-tool-service,4787,Wichita,104,15,63.7466,42,Superior Tool Service,superiortoolservice.com,Kansas,KS,5764700,67211,1987,Manufacturing,37.66688,"Wichita, KS",-97.31745,1,18,,
37027,cosourcing-partners,4788,Westmont,17,29,63.7092,55,COSOURCING PARTNERS,cosourcingpartners.com,Illinois,IL,10076300,60559,2011,IT System Development,41.79437,"Chicago-Naperville-Elgin, IL-IN-WI",-87.97286,3,31,Chicago,
89173,beyond-signs,4789,Tucker,29,16,63.6994,14,Beyond SIGNs,beyondledtechnology.com,Georgia,GA,5571514,30084,2008,Energy,33.8541,"Atlanta-Sandy Springs-Roswell, GA",-84.21616,1,6,Atlanta,
18173,jmark-business-solutions,4790,Springfield,102,28,63.6605,115,JMARK Business Solutions,jmark.com,Missouri,MO,17837093,65802,1988,IT Management,37.20745,"Springfield, MO",-93.35461,9,80,"Springfield, MO",
78521,fieldedge,4791,Fort Myers,246,9,63.6294,120,FieldEdge,fieldedge.com,Florida,FL,12531492,33907,1948,Software,26.56389,"Cape Coral-Fort Myers, FL",-81.87027,2,28,,
89174,bali-construction,4792,Walnut Creek,4,20,63.5868,19,Bali Construction,bali-construction.com,California,CA,8544087,94597,2010,Construction,37.91819,"San Francisco-Oakland-Hayward, CA",-122.07166,1,13,San Francisco,
89175,a-tech-consulting,4793,Orange,2,23,63.5553,23,A-Tech Consulting,atechinc.net,California,CA,2574862,92867,2002,Environmental Services,33.80098,"Los Angeles-Long Beach-Anaheim, CA",-117.84377,1,11,Los Angeles,Vistage
20857,iqms,4794,Paso Robles,87,9,63.5542,315,IQMS,iqms.com,California,CA,59750212,93446,1989,Software,35.66251,"San Luis Obispo-Paso Robles, CA",-120.74986,8,193,,
37998,krg-technologies,4795,Valencia,2,9,63.5477,68,KRG TECHNOLOGIES,krgtech.com,California,CA,53823554,91355,2003,Software,34.43986,"Los Angeles-Long Beach-Anaheim, CA",-118.6444,4,101,Los Angeles,
89176,cr,4796,Santa Monica,2,5,63.5476,13,C&R,candrpr.com,California,CA,2284573,90405,2009,Advertising & Marketing,34.01131,"Los Angeles-Long Beach-Anaheim, CA",-118.46976,1,7,Los Angeles,
89177,cnm-llp,4797,Woodland Hills,2,17,63.5418,74,CNM LLP,cnmllp.com,California,CA,17100446,91367,2003,Business Products & Services,34.17731,"Los Angeles-Long Beach-Anaheim, CA",-118.6157,1,37,Los Angeles,
37885,veristat,4798,Southborough,113,10,63.5252,250,Veristat,veristat.com,Massachusetts,MA,37032644,1772,1994,Health,42.30288,"Worcester, MA",-71.53083,4,108,,
21983,gencorp-technologies,4799,Addison,8,17,63.4655,241,Gencorp Technologies,credera.com,Texas,TX,61948458,75001,1999,Business Products & Services,32.96005,"Dallas-Fort Worth-Arlington, TX",-96.83852,7,171,Dallas,
23550,drt-transportation,4800,Lebanon,406,6,63.4653,46,DRT Transportation,drttransportation.com,Pennsylvania,PA,54312347,17042,2007,Logistics & Transportation,40.29482,"Lebanon, PA",-76.42482,6,29,,
20480,saxum,4801,Oklahoma City,38,5,63.4705,46,Saxum,saxum.com,Oklahoma,OK,11215233,73118,2003,Advertising & Marketing,35.51797,"Oklahoma City, OK",-97.52872,8,41,"Oklahoma City, OK",
23426,giftbasketsoverseascom,4802,Arlington,6,11,63.44,60,GiftBasketsOverseas.com,giftbasketsoverseas.com,Massachusetts,MA,5617113,2476,2007,Food & Beverage,42.41564,"Boston-Cambridge-Newton, MA-NH",-71.17567,6,32,Boston,
89178,creative-works,4803,Mooresville,81,17,63.4313,57,Creative Works,thewoweffect.com,Indiana,IN,10482569,46158,1997,Business Products & Services,39.57936,"Indianapolis-Carmel-Anderson, IN",-86.3736,1,31,"Indianapolis, IN",
18663,national-food-group,4804,Novi,50,11,63.4035,108,National Food Group,nationalfoodgroup.com,Michigan,MI,124907533,48377,1990,Food & Beverage,42.50537,"Detroit-Warren-Dearborn, MI",-83.47358,9,69,Detroit,Vistage
89179,bowers-kubota-consulting,4805,Waipahu,101,24,63.3292,185,Bowers + Kubota Consulting,bowersandkubota.com,Hawaii,HI,48459146,96797,1980,Engineering,21.431,"Honolulu, HI",-157.97289,1,138,,
89180,carolina-partners-in-mental-healthcare-pllc,4806,Durham,509,10,63.1889,190,"Carolina Partners in Mental HealthCare, PLLC",carolinapartners.com,North Carolina,NC,13848953,27707,1994,Health,35.95452,"Durham, NC",-78.95332,1,109,"Durham, NC",Vistage
17953,prosites,4807,Temecula,54,10,63.1633,144,ProSites,prosites.com,California,CA,20532856,92590,2003,Health,33.48281,"Riverside-San Bernardino-Ontario, CA",-117.22613,6,102,"Inland Empire, CA",
19985,meeting-tomorrow,4808,Chicago,17,17,63.1259,76,Meeting Tomorrow,meetingtomorrow.com,Illinois,IL,18298676,60613,2003,Business Products & Services,41.95695,"Chicago-Naperville-Elgin, IL-IN-WI",-87.65427,5,50,Chicago,Vistage
76326,solvaria,4809,Glen Allen,40,28,63.1111,31,SOLVARIA,solvaria.com,Virginia,VA,3670000,23059,1997,IT Management,37.70223,"Richmond, VA",-77.574,2,14,"Richmond, VA",
67521,five-pack-creative,4810,Frisco,8,9,63.0585,50,Five Pack Creative,fivepackcreative.com,Texas,TX,6303596,75034,2008,Software,33.14664,"Dallas-Fort Worth-Arlington, TX",-96.85582,2,25,Dallas,
17673,alliant-national-title-insurance-company,4811,Longmont,31,1,63.0121,80,Alliant National Title Insurance Company,alliantnational.com,Colorado,CO,123745274,80501,2005,Insurance,40.16484,"Boulder, CO",-105.10318,4,43,"Boulder, CO",
