Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Norilsk Nickel,24.86,8.235,2.5408,16.457,586,Materials,Diversified Metals & Mining,Asia,Russia,Russia,,Vladimir Olegovich Potanin,http://www.forbes.com/companies/norilsk-nickel/,0.15439022908185,0.308536733454766
Atlantia,21.1,5.979,1.241,41.513,587,Industrials,Other Transportation,Europe,Italy,Italy,,Giovanni Castellucci,http://www.forbes.com/companies/atlantia/,0.0298942499939778,0.207559792607459
Tesco,19.218,78.433,0.2315,61.781,587,Consumer Staples,Food Retail,Europe,United Kingdom,United Kingdom,,David Lewis,http://www.forbes.com/companies/tesco/,0.00374710671565692,0.00295156375505208
MGM Resorts,16.141,9.455,1.1014,28.907,589,Consumer Discretionary,Casinos & Gaming,North America,United States,Nevada,Nevada,"James Joseph Murren, CFA",http://www.forbes.com/companies/mgm-resorts/,0.0381014979070813,0.11648863035431
Dollar Tree,18.339,20.719,0.8963,15.95,590,Consumer Discretionary,Discount Stores,North America,United States,Virginia,Virginia,Bob Sasser,http://www.forbes.com/companies/dollar-tree/,0.0561943573667712,0.0432598098363821
GFNorte,16.241,6.413,1.0199,61.894,591,Financials,Regional Banks,North America,Mexico,Mexico,,Jose Marcos Ramírez Miguel,http://www.forbes.com/companies/gfnorte/,0.0164781723591948,0.159036332449712
Broadcom,87.597,15.608,-1.877,49.617,592,Information Technology,Semiconductors,Asia,Singapore,Singapore,,Hock E. Tan,http://www.forbes.com/companies/broadcom/,-0.0378297760848096,-0.120258841619682
Woori Bank,8.246,9.544,0.9091,257.23,592,Financials,Regional Banks,Asia,South Korea,South Korea,,Kwang-Goo Lee,http://www.forbes.com/companies/woori-bank/,0.00353419119076313,0.0952535624476111
Guotai Junan Securities,20.286,4.856,1.481,59.249,594,Financials,Major Banks,Asia,China,China,,De Yang,http://www.forbes.com/companies/guotai-junan-securities/,0.0249962024675522,0.30498352553542
Constellation Brands,33.402,7.331,1.5351,18.602,595,Consumer Staples,Beverages,North America,United States,New York,New York,Robert S. Sands,http://www.forbes.com/companies/constellation-brands/,0.082523384582303,0.20939844495976
Royal Caribbean Cruises,20.92,8.496,1.2834,22.31,596,Consumer Discretionary,Hotels & Motels,North America,United States,Florida,Florida,Richard D. Fain,http://www.forbes.com/companies/royal-caribbean-cruises/,0.0575257731958763,0.151059322033898
Air Products & Chemicals,29.377,9.051,1.461,15.956,597,Materials,Specialized Chemicals,North America,United States,Pennsylvania,Pennsylvania,Seifollah Ghasemi,http://www.forbes.com/companies/air-products-chemicals/,0.0915643018300326,0.161418627775936
Infosys,34.926,10.108,2.1352,11.941,598,Information Technology,Computer Services,Asia,India,India,,Vishal Sikka,http://www.forbes.com/companies/infosys/,0.178812494765933,0.211238622872972
BYD,18.378,15.315,0.7594,20.875,599,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,China,,Chuan Fu Wang,http://www.forbes.com/companies/byd/,0.0363784431137725,0.0495853738165197
KeyCorp,18.87,5.355,0.791,137.282,600,Financials,Major Banks,North America,United States,Ohio,Ohio,Beth Elaine Mooney,http://www.forbes.com/companies/keycorp/,0.00576186244372897,0.147712418300654
Johnson Controls International,38.478,22.064,-0.457,48.788,601,Consumer Discretionary,Business & Personal Services,Europe,Ireland,Ireland,,Alex A. Molinaroli,http://www.forbes.com/companies/johnson-controls-international/,-0.00936705747314914,-0.0207124728063814
Asahi Kasei,13.131,17.02,1.0092,20.068,602,Materials,Diversified Chemicals,Asia,Japan,Japan,,Ichiro Itoh,http://www.forbes.com/companies/asahi-kasei/,0.0502890173410405,0.0592949471210341
New World Development,12.082,7.103,1.2499,54.222,603,Financials,Real Estate,Asia,Hong Kong,Hong Kong,,Guan Zhan Chen,http://www.forbes.com/companies/new-world-development/,0.0230515288997086,0.175967900886949
Siam Cement,19.085,12.002,1.5897,15.071,604,Materials,Specialized Chemicals,Asia,Thailand,Thailand,,Roongrote Rangsiyopash,http://www.forbes.com/companies/siam-cement/,0.105480724570367,0.132452924512581
Toray Industries,14.184,18.556,0.8359,20.691,605,Materials,Diversified Chemicals,Asia,Japan,Japan,,Akihiro Nikkaku,http://www.forbes.com/companies/toray-industries/,0.0403992073848533,0.0450474240137961
Grupo Mexico,23.656,8.177,1.1065,22.824,606,Materials,Diversified Metals & Mining,North America,Mexico,Mexico,,Germán Larrea Mota-Velasco,http://www.forbes.com/companies/grupo-mexico/,0.0484796705222573,0.135318576495047
E.ON,16.888,59.776,-9.3474,70.388,607,Utilities,Electric Utilities,Europe,Germany,Germany,,"Johannes Teyssen, LLD",http://www.forbes.com/companies/eon/,-0.132798204239359,-0.156373795503212
Dell Technologies,13.475,61.948,-3.691,118.206,608,Information Technology,Computer Hardware,North America,United States,Texas,Texas,Michael Saul Dell,http://www.forbes.com/companies/dell-technologies/,-0.0312251493156016,-0.0595822302576354
Nokia,30.349,26.121,-0.7489,49.215,608,Information Technology,Communications Equipment,Europe,Finland,Finland,,Rajeev Suri,http://www.forbes.com/companies/nokia/,-0.0152169054150157,-0.0286704184372727
Eletrobrás,7.195,17.427,0.983,52.386,610,Utilities,Electric Utilities,South America,Brazil,Brazil,,"Wilson Pinto Ferreira, Jr.",http://www.forbes.com/companies/eletrobras/,0.018764555415569,0.0564067251965341
Legend Holding,7.005,44.321,0.7324,46.372,610,Information Technology,Computer Hardware,Asia,China,China,,Li Nan Zhu,http://www.forbes.com/companies/legend-holding/,0.015794013628914,0.0165248979039282
Dollar General,19.072,21.987,1.2511,11.864,612,Consumer Discretionary,Discount Stores,North America,United States,Tennessee,Tennessee,Todd J. Vasos,http://www.forbes.com/companies/dollar-general/,0.105453472690492,0.0569018056124073
Banco de Sabadell,10.005,7.775,0.7859,224.143,613,Financials,Regional Banks,Europe,Spain,Spain,,Jaime Guardiola Romojaro,http://www.forbes.com/companies/banco-de-sabadell/,0.00350624378187139,0.10108038585209
Eversource Energy,18.823,7.639,0.9423,32.053,614,Utilities,Electric Utilities,North America,United States,Massachusetts,Massachusetts,James J. Judge,http://www.forbes.com/companies/eversource-energy/,0.0293981842573238,0.123353842125933
China Taiping Insurance,8.613,21.556,0.5823,64.434,615,Financials,Diversified Insurance,Asia,Hong Kong,Hong Kong,,Jin Fu Li,http://www.forbes.com/companies/china-taiping-insurance/,0.00903715429742062,0.027013360549267
Hyundai Heavy Industries,11.047,33.889,0.4518,40.776,616,Industrials,Heavy Equipment,Asia,South Korea,South Korea,,Hwan-Goo Kang,http://www.forbes.com/companies/hyundai-heavy-industries/,0.0110800470865215,0.0133317595680014
Sekisui House,11.306,18.695,1.1239,19.408,616,Industrials,Construction Services,Asia,Japan,Japan,,Isami Wada,http://www.forbes.com/companies/sekisui-house/,0.057909109645507,0.0601176785236694
Siam Commercial Bank,16.095,4.912,1.3495,81.346,616,Financials,Regional Banks,Asia,Thailand,Thailand,,Arthid Nanthawithaya,http://www.forbes.com/companies/siam-commercial-bank/,0.0165896294839328,0.274735342019544
China Eastern Airlines,12.94,14.802,0.6939,30.225,619,Industrials,Airline,Asia,China,China,,Xu Lun Ma,http://www.forbes.com/companies/china-eastern-airlines/,0.0229578163771712,0.0468788001621403
Cemex,13.094,13.652,0.7507,29.111,620,Materials,Construction Materials,North America,Mexico,Mexico,,Fernando Angel González Olivieri,http://www.forbes.com/companies/cemex/,0.0257875030057367,0.0549882801054791
Sumitomo Realty,12.27,8.994,0.9481,41.13,621,Financials,Real Estate,Asia,Japan,Japan,,Junji Takashima,http://www.forbes.com/companies/sumitomo-realty/,0.0230513007537078,0.105414720925061
Murata Manufacturing,28.4,10.375,1.4231,13.86,622,Information Technology,Electronics,Asia,Japan,Japan,,Tsuneo Murata,http://www.forbes.com/companies/murata-manufacturing/,0.102676767676768,0.137166265060241
WEC Energy Group,19.048,7.472,0.9402,31.253,623,Utilities,Electric Utilities,North America,United States,Wisconsin,Wisconsin,Allen L. Leverett,http://www.forbes.com/companies/wec-energy-group/,0.0300835119828496,0.125829764453961
JXTG Holdings,16.602,72.026,-0.6496,58.001,624,Energy,Oil & Gas Operations,Asia,Japan,Japan,,Yasushi Kimura,http://www.forbes.com/companies/jxtg-holdings/,-0.011199806899881,-0.00901896537361508
China Fortune Land Development,15.544,7.629,0.9771,35.96,625,Industrials,Construction Services,Asia,China,China,,Liang Jin,http://www.forbes.com/companies/china-fortune-land-development/,0.0271718576195773,0.128077074321667
Evonik,14.917,14.085,0.8274,22.07,626,Materials,Specialized Chemicals,Europe,Germany,Germany,,Klaus Engel,http://www.forbes.com/companies/evonik/,0.0374898051653829,0.0587433439829606
Henderson Land,22.938,3.343,2.8233,45.852,627,Financials,Real Estate,Asia,Hong Kong,Hong Kong,,"Shau Kee Lee, LLD",http://www.forbes.com/companies/henderson-land/,0.061574195236849,0.844540831588394
China Southern Airlines,10.434,17.236,0.7695,28.845,628,Industrials,Airline,Asia,China,China,,Wan Geng Tan,http://www.forbes.com/companies/china-southern-airlines/,0.0266770670826833,0.044644929217916
ThyssenKrupp Group,13.549,44.029,0.3617,36.885,629,Industrials,Conglomerates,Europe,Germany,Germany,,Heinrich Hiesinger,http://www.forbes.com/companies/thyssenkrupp-group/,0.00980615426325064,0.00821504008721524
Whirlpool,12.442,20.718,0.888,19.153,630,Consumer Discretionary,Household Appliances,North America,United States,Michigan,Michigan,Jeff M. Fettig,http://www.forbes.com/companies/whirlpool/,0.0463634939696131,0.0428612800463365
Paccar,23.59,17.009,0.5217,20.639,631,Industrials,Heavy Equipment,North America,United States,Washington,Washington,Ronald E. Armstrong,http://www.forbes.com/companies/paccar/,0.0252773874703232,0.0306719971779646
Public Bank,17.414,4.528,1.2569,84.72,632,Financials,Regional Banks,Asia,Malaysia,Malaysia,,Ah Lek Tay,http://www.forbes.com/companies/public-bank/,0.0148359301227573,0.277583922261484
Bank of Ningbo,10.294,6.137,1.1581,125.591,633,Financials,Regional Banks,Asia,China,China,,Hua Lu,http://www.forbes.com/companies/bank-of-ningbo/,0.00922120215620546,0.188707837705719
Valeo,15.392,18.273,1.0232,15.165,634,Consumer Discretionary,Auto & Truck Parts,Europe,France,France,,Jacques Aschenbroich,http://www.forbes.com/companies/valeo/,0.0674711506758985,0.0559951841514803
Asahi Group Holdings,17.802,15.709,0.8211,17.009,635,Consumer Staples,Beverages,Asia,Japan,Japan,,Naoki Izumiya,http://www.forbes.com/companies/asahi-group-holdings/,0.0482744429419719,0.0522693997071742
Unibail-Rodamco,23.585,2.366,2.6648,42.976,635,Financials,Real Estate,Europe,France,France,,Christophe Cuvillier,http://www.forbes.com/companies/unibail-rodamco/,0.0620067014147431,1.12628909551986
Delphi Automotive,20.234,16.661,1.156,12.292,637,Consumer Discretionary,Auto & Truck Parts,Europe,United Kingdom,United Kingdom,,Kevin P. Clark,http://www.forbes.com/companies/delphi-automotive/,0.0940449072567524,0.069383590420743
Bunge,10.596,42.679,0.743,19.188,638,Consumer Staples,Food Processing,North America,United States,New York,New York,Soren W. Schroder,http://www.forbes.com/companies/bunge/,0.0387221179904107,0.0174090302022072
Capgemini,15.717,13.871,1.0188,17.36,639,Information Technology,Computer Services,Europe,France,France,,Paul Hermelin,http://www.forbes.com/companies/capgemini/,0.0586866359447005,0.0734482012832528
Mylan,21.206,11.111,0.48,34.726,639,Health Care,Pharmaceuticals,Europe,United Kingdom,United Kingdom,,Heather M. Bresch,http://www.forbes.com/companies/mylan/,0.013822496112423,0.04320043200432
Sodexo,17.478,22.483,0.7074,15.768,641,Consumer Discretionary,Business & Personal Services,Europe,France,France,,Michel Landel,http://www.forbes.com/companies/sodexo/,0.0448630136986301,0.031463772628208
Kasikornbank,13.385,5.362,1.139,79.47,642,Financials,Regional Banks,Asia,Thailand,Thailand,,Banthoon Lamsam,http://www.forbes.com/companies/kasikornbank/,0.0143324524977979,0.212420738530399
TELUS,19.547,9.604,0.9231,20.677,643,Telecommunication Services,Telecommunications services,North America,Canada,Canada,,Darren Entwistle,http://www.forbes.com/companies/telus/,0.0446438071286937,0.0961162015826739
Formosa Chemicals,17.864,9.898,1.3591,16.893,644,Materials,Specialized Chemicals,Asia,Taiwan,Taiwan,,Tung Teng Huang,http://www.forbes.com/companies/formosa-chemicals/,0.0804534422541881,0.137310567791473
Kao Corp,27.327,13.415,1.1647,11.474,645,Consumer Staples,Household/Personal Care,Asia,Japan,Japan,,Michitaka Sawada,http://www.forbes.com/companies/kao-corp/,0.101507756667248,0.086820723071189
VMware,37.786,7.092,1.186,16.643,645,Information Technology,Software & Programming,North America,United States,California,California,Patrick P. Gelsinger,http://www.forbes.com/companies/vmware/,0.0712611908910653,0.167230682459109
Kweichow Moutai,71.537,4.95,2.5319,15.764,647,Consumer Staples,Beverages,Asia,China,China,,Shuang Luo,http://www.forbes.com/companies/kweichow-moutai/,0.160612788632327,0.511494949494949
SCA,21.637,13.702,0.6506,18.245,647,Consumer Staples,Household/Personal Care,Europe,Sweden,Sweden,,Carl Magnus Groth,http://www.forbes.com/companies/sca/,0.0356590846807344,0.0474821193986279
Fidelity National Information,26.26,9.263,0.568,26.031,649,Consumer Discretionary,Business & Personal Services,North America,United States,Florida,Florida,Gary A. Norcross,http://www.forbes.com/companies/fidelity-national-information/,0.0218201375283316,0.061319227032279
Aeon,12.378,75.49,0.057,76.131,650,Consumer Staples,Food Retail,Asia,Japan,Japan,,Motoya Okada,http://www.forbes.com/companies/aeon/,0.000748709461323246,0.000755066896277653
Centene,12.221,40.607,0.558,20.197,651,Health Care,Managed Health Care,North America,United States,Missouri,Missouri,Michael F. Neidorff,http://www.forbes.com/companies/centene/,0.0276278655245829,0.0137414731450243
Great Wall Motor,15.179,14.213,1.5851,13.293,652,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,China,,Feng Ying Wang,http://www.forbes.com/companies/great-wall-motor/,0.119243210712405,0.111524660522057
Telkom Indonesia,30.437,8.747,1.455,13.332,653,Telecommunication Services,Telecommunications services,Asia,Indonesia,Indonesia,,Alex Janangkih Sinaga,http://www.forbes.com/companies/telkom-indonesia/,0.109135913591359,0.166342746084372
Molson Coors Brewing,20.531,4.885,1.972,29.342,654,Consumer Staples,Beverages,North America,United States,Colorado,Colorado,Mark R. Hunter,http://www.forbes.com/companies/molson-coors-brewing/,0.06720741599073,0.403684749232344
Naspers,75.355,5.93,0.994,18.224,655,Consumer Discretionary,Broadcasting & Cable,Africa,South Africa,South Africa,,Robert van Dijk,http://www.forbes.com/companies/naspers/,0.0545434591747147,0.167622259696459
Stanley Black & Decker,20.182,11.407,0.9653,15.635,656,Consumer Staples,Household/Personal Care,North America,United States,Connecticut,Connecticut,James M. Loree,http://www.forbes.com/companies/stanley-black-decker/,0.0617396866005756,0.0846234768124836
Nucor,19.385,16.208,0.7314,15.224,657,Materials,Iron & Steel,North America,United States,North Carolina,North Carolina,John J. Ferriola,http://www.forbes.com/companies/nucor/,0.0480425643720441,0.0451258637709773
Transneft,4.73,12.66,3.4757,45.601,658,Energy,Oil Services & Equipment,Asia,Russia,Russia,,Nikolay Petrovich Tokarev,http://www.forbes.com/companies/transneft/,0.0762198197407952,0.274541864139021
JD.com,45.719,38.985,-0.5756,23.142,659,Consumer Discretionary,Internet & Catalog Retail,Asia,China,China,,Qiang Dong Liu,http://www.forbes.com/companies/jd/,-0.0248725261429436,-0.0147646530716942
National Bank of Abu Dhabi,16.094,4.001,1.3647,114.545,660,Financials,Regional Banks,Asia,United Arab Emirates,United Arab Emirates,,Abdulhamid Mohammad Saeed,http://www.forbes.com/companies/national-bank-of-abu-dhabi/,0.011914094897202,0.341089727568108
West Japan Railway,12.763,13.266,0.7419,24.472,661,Industrials,Railroads,Asia,Japan,Japan,,Takayuki Sasaki,http://www.forbes.com/companies/west-japan-railway/,0.0303162798300098,0.055924920850294
DaVita,13.046,14.745,0.8799,18.741,662,Health Care,Healthcare Services,North America,United States,Colorado,Colorado,Kent J. Thiry,http://www.forbes.com/companies/davita/,0.0469505362574036,0.0596744659206511
Commerzbank,11.025,15.94,0.2954,513.068,663,Financials,Regional Banks,Europe,Germany,Germany,,Martin Zielke,http://www.forbes.com/companies/commerzbank/,0.000575752142016263,0.0185319949811794
Fortescue Metals Group,14.287,8.221,1.8794,18.98,663,Materials,Iron & Steel,Australia,Australia,Australia,,Neville Power,http://www.forbes.com/companies/fortescue-metals-group/,0.0990200210748156,0.228609658192434
Nan Ya Plastics,18.518,8.536,1.5155,16.148,665,Materials,Diversified Chemicals,Asia,Taiwan,Taiwan,,Ming Jen Tsou,http://www.forbes.com/companies/nan-ya-plastics/,0.0938506316571712,0.177542174320525
Solvay,12.876,13.37,0.6869,25.467,666,Materials,Diversified Chemicals,Europe,Belgium,Belgium,,Jean-Pierre Clamadieu,http://www.forbes.com/companies/solvay/,0.0269721600502611,0.051376215407629
Longfor Properties,10.142,8.239,1.3741,32.352,667,Financials,Real Estate,Asia,China,China,,Ming Xiao Shao,http://www.forbes.com/companies/longfor-properties/,0.0424734174085064,0.16677994902294
