Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Telia,18.669,9.604,1.202,28.039,656,Telecommunication Services,Telecommunications services,Europe,Sweden,Sweden,,Johan Dennelind,http://www.forbes.com/companies/telia/,0.0428688612290025,0.125156184922949
Eletrobrás,11.084,6.877,3.638,46.755,657,Utilities,Electric Utilities,South America,Brazil,Brazil,,Wilson Ferreira,http://www.forbes.com/companies/eletrobras/,0.0778098599080312,0.529009742620329
Guangzhou Automobile Group,19.281,10.614,1.67,19.243,658,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,China,,Xing Feng,http://www.forbes.com/companies/guangzhou-automobile-group/,0.0867848048641064,0.157339363105333
CIMB Group Holdings,11.659,6.398,1.384,129.241,659,Financials,Regional Banks,Asia,Malaysia,Malaysia,,Zafrul Abdul Aziz,http://www.forbes.com/companies/cimb-group-holdings/,0.0107086760393374,0.216317599249766
Prologis,46.401,2.883,1.631,38.392,660,Financials,Real Estate,North America,United States,California,California,Hamid Moghadam,http://www.forbes.com/companies/prologis/,0.0424828089185247,0.565730142212973
Absa Group,9.868,9.663,1.05,89.589,661,Financials,Major Banks,Africa,South Africa,South Africa,,René van Wyk,http://www.forbes.com/companies/absa-group/,0.011720188862472,0.108661906240298
Sodexo,16.851,24.662,0.749,20.171,662,Consumer Discretionary,Business & Personal Services,Europe,France,France,,Suzanne Bergeron,http://www.forbes.com/companies/sodexo/,0.0371325169798225,0.0303706106560701
Isbank,4.637,15.258,1.487,105.459,663,Financials,Regional Banks,Europe,Turkey,Turkey,,Adnan Bali,http://www.forbes.com/companies/isbank/,0.0141002664542618,0.0974570717000918
Carrefour,14.655,91.923,-0.663,54.16,664,Consumer Staples,Food Retail,Europe,France,France,,Alexandre Bompard,http://www.forbes.com/companies/carrefour/,-0.0122415066469719,-0.0072125583368689
Republic Services,25.425,10.04,1.037,21.617,665,Industrials,Environmental & Waste,North America,United States,Arizona,Arizona,Donald Slager,http://www.forbes.com/companies/republic-services/,0.0479715039089605,0.103286852589641
Publicis Groupe,13.392,11.74,1.084,30.957,666,Consumer Discretionary,Advertising,Europe,France,France,,Arthur Sadoun,http://www.forbes.com/companies/publicis-groupe/,0.0350163129502213,0.0923339011925043
Porsche Automobil Holding,22.223,0.122,4.097,38.514,667,Consumer Discretionary,Auto & Truck Manufacturers,Europe,Germany,Germany,,Hans Pötsch,http://www.forbes.com/companies/porsche-automobil-holding/,0.1063769019058,33.5819672131148
D.R. Horton,17.334,16.254,1.558,14.536,668,Industrials,Construction Services,North America,United States,Virginia,Virginia,David V. Auld,http://www.forbes.com/companies/dr-horton/,0.107182168409466,0.0958533284114679
Kasikornbank,14.513,6.002,1.19,96.901,669,Financials,Regional Banks,Asia,Thailand,Thailand,,Banthoon Lamsam,http://www.forbes.com/companies/kasikornbank/,0.0122805750198656,0.198267244251916
Capgemini,20.882,15.569,0.861,18.86,670,Information Technology,Computer Services,Europe,France,France,,Paul Hermelin,http://www.forbes.com/companies/capgemini/,0.0456521739130435,0.0553022030958957
Ross Stores,36.825,14.984,1.587,6.235,671,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,California,California,Barbara Rentler,http://www.forbes.com/companies/ross-stores/,0.254530874097835,0.105912973838761
Deutsche Boerse,24.159,3.702,0.972,180.249,672,Financials,Investment Services,Europe,Germany,Germany,,Theodor Weimer,http://www.forbes.com/companies/deutsche-boerse/,0.00539254031922507,0.262560777957861
Grupo Aval,9.067,11.342,0.985,79.962,672,Financials,Investment Services,South America,Colombia,Colombia,,Luís Angulo,http://www.forbes.com/companies/grupo-aval/,0.012318351216828,0.0868453535531652
Husky Energy,10.892,17.052,1.124,26.612,674,Energy,Oil & Gas Operations,North America,Canada,Canada,,Robert Peabody,http://www.forbes.com/companies/husky-energy/,0.0422365849992485,0.0659160215810462
CGN Power,12.629,7.586,1.315,54.852,675,Utilities,Electric Utilities,Asia,China,China,,Sui Chen,http://www.forbes.com/companies/cgn-power/,0.0239736016918253,0.173345636699183
West Japan Railway,13.941,13.746,0.904,28.674,676,Industrials,Railroads,Asia,Japan,Japan,,Seiji Manabe,http://www.forbes.com/companies/west-japan-railway/,0.0315268187207924,0.0657645860613997
Legend Holding,6.457,54.074,0.668,81.312,677,Information Technology,Computer Hardware,Asia,China,China,,Li Zhu,http://www.forbes.com/companies/legend-holding/,0.00821526957890594,0.012353441580057
Nutrien,32.334,19.62,0.08,45.502,678,Energy,Oil & Gas Operations,North America,Canada,Canada,,Charles Magro,http://www.forbes.com/companies/nutrien/,0.00175816447628676,0.00407747196738022
Activision Blizzard,34.609,7.492,1.812,17.835,679,Consumer Discretionary,Recreational Products,North America,United States,California,California,"Robert """"Bobby"""" Kotick",http://www.forbes.com/companies/activision-blizzard/,0.101597981497056,0.241857981847304
Toray Industries,11.311,21.408,0.902,25.348,680,Materials,Diversified Chemicals,Asia,Japan,Japan,,Akihiro Nikkaku,http://www.forbes.com/companies/toray-industries/,0.0355846615117564,0.0421337817638266
Chubu Electric Power,10.837,27.07,0.511,50.598,681,Utilities,Electric Utilities,Asia,Japan,Japan,,Akihisa Mizuno,http://www.forbes.com/companies/chubu-electric-power/,0.0100992134076446,0.0188769855929073
China Tower Corp.,49.357,10.865,0.4,45.933,682,,,Asia,China,China,,Ji Tong,http://www.forbes.com/companies/china-tower/,0.00870833605468835,0.0368154624942476
Analog Devices,42.279,6.223,1.577,21.828,683,Information Technology,Semiconductors,North America,United States,Massachusetts,Massachusetts,Vincent Roche,http://www.forbes.com/companies/analog-devices/,0.0722466556716144,0.253414751727463
Grupa PZU,9.649,10.397,0.888,87.054,684,Financials,Property & Casualty Insurance,Europe,Poland,Poland,,Pawel Surowka,http://www.forbes.com/companies/grupa-pzu/,0.0102005651664484,0.0854092526690391
Viacom,12.165,12.96,1.503,22.744,685,Consumer Discretionary,Broadcasting & Cable,North America,United States,New York,New York,Robert Bakish,http://www.forbes.com/companies/viacom/,0.0660833626450932,0.115972222222222
Fidelity National Information,35.849,8.423,0.847,23.77,686,Consumer Discretionary,Business & Personal Services,North America,United States,Florida,Florida,Gary Norcross,http://www.forbes.com/companies/fidelity-national-information/,0.035633151030711,0.100557995963433
Sekisui House,10.89,19.589,1.166,22.173,687,Industrials,Construction Services,Asia,Japan,Japan,,Toshinori Abe,http://www.forbes.com/companies/sekisui-house/,0.0525864790510982,0.0595232017969268
Akzo Nobel,20.18,10.92,1.018,21.766,688,Materials,Diversified Chemicals,Europe,Netherlands,Netherlands,,Thierry Vanlancker,http://www.forbes.com/companies/akzo-nobel/,0.0467701920426353,0.0932234432234432
Huntington Bank,14.303,5.214,1.393,108.781,689,Financials,Regional Banks,North America,United States,Ohio,Ohio,Steve Steinour,http://www.forbes.com/companies/huntington-bank/,0.0128055450859985,0.267165324127349
WH Group,17.241,22.605,0.943,15.298,690,Consumer Staples,Food Processing,Asia,Hong Kong,Hong Kong,,Long Wan,http://www.forbes.com/companies/wh-group/,0.061642044711727,0.0417164344171643
Molson Coors Brewing,13.282,10.77,1.117,30.11,691,Consumer Staples,Beverages,North America,United States,Colorado,Colorado,Mark Hunter,http://www.forbes.com/companies/molson-coors-brewing/,0.0370973098638326,0.103714020427112
Haitong Securities,21.838,5.801,0.792,83.695,692,Financials,Investment Services,Asia,China,China,,Qiu Qu,http://www.forbes.com/companies/haitong-securities/,0.00946293087998088,0.136528184795725
AES,11.738,10.742,1.2,32.521,693,Utilities,Electric Utilities,North America,United States,Virginia,Virginia,Andrés Ricardo Weilert,http://www.forbes.com/companies/aes/,0.0368992343408874,0.11171104077453
Tesla,47.198,21.461,-0.976,29.74,694,Consumer Discretionary,Auto & Truck Manufacturers,North America,United States,California,California,Elon Musk,http://www.forbes.com/companies/tesla/,-0.032817753866846,-0.0454778435301244
Falabella,18.265,14.404,0.745,22.88,695,Consumer Discretionary,Department Stores,South America,Chile,Chile,,Gastón Bottazzini,http://www.forbes.com/companies/falabella/,0.0325611888111888,0.0517217439600111
Fox,24.1,10.153,2.187,13.466,696,,,North America,United States,New York,New York,Hong Zheng,http://www.forbes.com/companies/fox/,0.162409030150007,0.215404313995863
Veolia Environnement,13.09,30.569,0.44,42.974,696,Utilities,Diversified Utilities,Europe,France,France,,Antoine Frérot,http://www.forbes.com/companies/veolia-environnement/,0.0102387490110299,0.0143936667866139
Link REIT,24.467,1.287,5.727,27.511,698,Financials,Real Estate,Asia,Hong Kong,Hong Kong,,Kwok Hongchoy,http://www.forbes.com/companies/link-reit/,0.208171276943768,4.44988344988345
Lenovo Group,11.18,49.966,0.511,31.279,699,Information Technology,Computer Hardware,Asia,Hong Kong,Hong Kong,,Yuan Yang,http://www.forbes.com/companies/lenovo-group/,0.0163368394130247,0.0102269543289437
Atlas Copco,36.827,10.96,2.203,10.904,700,Industrials,Other Industrial Equipment,Europe,Sweden,Sweden,,Mats Rahmström,http://www.forbes.com/companies/atlas-copco/,0.202035950110051,0.201003649635036
Suncorp Group,12.574,10.313,0.64,69.918,701,Financials,Diversified Insurance,Australia,Australia,Australia,,Michael Cameron,http://www.forbes.com/companies/suncorp-group/,0.0091535799078921,0.0620575972074081
All Nippon Airways,11.99,18.556,0.885,23.594,702,Industrials,Airline,Asia,Japan,Japan,,Shinya Katanozaka,http://www.forbes.com/companies/all-nippon-airways/,0.0375095363227939,0.0476934684199181
T&D Holdings,6.804,17.622,0.731,141.567,703,Financials,Life & Health Insurance,Asia,Japan,Japan,,Kenji Nakagome,http://www.forbes.com/companies/td-holdings/,0.0051636327675235,0.0414822381114516
Lam Research,29.721,10.866,2.902,10.768,704,Information Technology,Semiconductors,North America,United States,California,California,Tim Archer,http://www.forbes.com/companies/lam-research/,0.269502228826152,0.267071599484631
Pioneer Natural Resources,29.495,9.379,0.974,19.046,705,,,North America,United States,Texas,Texas,Timothy Dove,http://www.forbes.com/companies/pioneer-natural-resources/,0.0511393468444818,0.103849024416249
Vivendi,36.999,16.436,0.15,39.328,705,Telecommunication Services,Telecommunications services,Europe,France,France,,Arnaud de Puyfontaine,http://www.forbes.com/companies/vivendi/,0.00381407648494711,0.0091263081041616
VF,37.8,13.612,1.384,10.284,707,Consumer Discretionary,Apparel/Accessories,North America,United States,North Carolina,North Carolina,Steven Rendle,http://www.forbes.com/companies/vf/,0.134577985219759,0.101674992653541
Solvay,12.787,13.33,1.012,25.149,708,Materials,Diversified Chemicals,Europe,Belgium,Belgium,,Ilham Kadri,http://www.forbes.com/companies/solvay/,0.0402401685951728,0.0759189797449362
UPM-Kymmene,15.243,12.366,1.765,16,709,Materials,Paper & Paper Products,Europe,Finland,Finland,,Jussi Pesonen,http://www.forbes.com/companies/upm-kymmene/,0.1103125,0.142730066310852
Uniper,11.192,92.228,-0.533,65.931,710,Utilities,Electric Utilities,Europe,Germany,Germany,,Klaus Schäfer,http://www.forbes.com/companies/uniper/,-0.00808420924906342,-0.00577915600468404
National Bank of Kuwait,19.863,4.388,1.22,90.151,711,Financials,Regional Banks,Asia,Kuwait,Kuwait,,Isam Al-Sager,http://www.forbes.com/companies/national-bank-of-kuwait/,0.0135328504398176,0.278030993618961
Samba Financial Group,20.746,2.544,1.472,61.296,712,Financials,Regional Banks,Asia,Saudi Arabia,Saudi Arabia,,Ranya Nashar,http://www.forbes.com/companies/samba-financial-group/,0.0240146175933177,0.578616352201258
China Southern Airlines,14.833,21.662,0.463,35.993,713,Industrials,Airline,Asia,China,China,,Xu Ma,http://www.forbes.com/companies/china-southern-airlines/,0.0128636123690718,0.0213738343643246
Nomura,12.981,16.732,-0.712,411.184,714,Financials,Investment Services,Asia,Japan,Japan,,Koji Nagai,http://www.forbes.com/companies/nomura/,-0.00173158488657146,-0.0425531914893617
Reinsurance Group of America,9.482,12.911,0.716,64.535,715,Financials,Diversified Insurance,North America,United States,Missouri,Missouri,Anna Manning,http://www.forbes.com/companies/reinsurance-group/,0.0110947547842256,0.0554565874060878
Eiffage,9.56,19.926,0.742,34.715,716,Industrials,Construction Services,Europe,France,France,,Benoit de Ruffray,http://www.forbes.com/companies/eiffage/,0.0213740458015267,0.0372377797852053
Cardinal Health,13.709,141.935,-0.038,40.462,717,Health Care,Pharmaceuticals,North America,United States,Ohio,Ohio,Mike Kaufmann,http://www.forbes.com/companies/cardinal-health/,-0.000939152785329445,-0.000267728185436996
Crown Castle International,50.978,5.55,0.767,37.778,718,Telecommunication Services,Telecommunications services,North America,United States,Texas,Texas,Jay Brown,http://www.forbes.com/companies/crown-castle-international/,0.0203028217481074,0.138198198198198
Ericsson,33.351,24.143,-0.368,30.314,719,Information Technology,Communications Equipment,Europe,Sweden,Sweden,,Börje Ekholm,http://www.forbes.com/companies/ericsson/,-0.0121396054628225,-0.0152425133579091
Sumitomo Chemical,7.964,19.764,1.207,29.809,719,Materials,Diversified Chemicals,Asia,Japan,Japan,,Osamu Ishitobi,http://www.forbes.com/companies/sumitomo-chemical/,0.040491126840887,0.0610706334750051
Tokyo Electron,26.002,11.908,2.328,10.677,721,Information Technology,Semiconductors,Asia,Japan,Japan,,Toshiki Kawai,http://www.forbes.com/companies/tokyo-electron/,0.21803877493678,0.195498824319785
Willis Towers Watson,22.916,8.485,0.695,32.385,722,Financials,Diversified Insurance,Europe,United Kingdom,United Kingdom,,John Haley,http://www.forbes.com/companies/willis-towers-watson/,0.021460552725027,0.0819092516205068
CBRE Group,17.059,21.34,1.063,13.457,723,Financials,Real Estate,North America,United States,California,California,Bob Sulentic ,http://www.forbes.com/companies/cbre-group/,0.0789923459909341,0.0498125585754452
Essity Ab,19.992,13.62,0.906,17.4,724,Consumer Staples,Household/Personal Care,Europe,Sweden,Sweden,,Carl Groth,http://www.forbes.com/companies/essity-ab/,0.0520689655172414,0.0665198237885463
Sandvik,23.698,11.502,1.461,13.349,725,Industrials,Other Industrial Equipment,Europe,Sweden,Sweden,,Björn Rosengren,http://www.forbes.com/companies/sandvik/,0.109446400479437,0.127021387584768
CSL,61.732,8.243,1.819,11.532,726,Health Care,Biotechs,Australia,Australia,Australia,,Paul Perreault,http://www.forbes.com/companies/csl/,0.157734998265695,0.220672085405799
Credicorp,18.452,5.321,1.213,52.585,727,Financials,Regional Banks,South America,Peru,Peru,,Walter Llona,http://www.forbes.com/companies/credicorp/,0.0230674146619759,0.227964668295433
Riyad Bank,21.52,2.83,1.257,61.285,728,Financials,Regional Banks,Asia,Saudi Arabia,Saudi Arabia,,Tariq Saleh Al-Sadhan,http://www.forbes.com/companies/riyad-bank/,0.02051072856327,0.44416961130742
London Stock Exchange,22.423,2.847,0.64,1073.449,729,Financials,Investment Services,Europe,United Kingdom,United Kingdom,,David Schwimmer,http://www.forbes.com/companies/london-stock-exchange/,0.000596209042069069,0.224798033017211
Guotai Junan Securities,25.365,4,1.023,63.61,730,Financials,Major Banks,Asia,China,China,,Hong Shang,http://www.forbes.com/companies/guotai-junan-securities/,0.0160823769847508,0.25575
DSM,20.273,10.933,1.271,15.756,731,Health Care,Healthcare Services,Europe,Netherlands,Netherlands,,Feike Sijbesma,http://www.forbes.com/companies/dsm/,0.0806676821528307,0.116253544315375
Bancolombia,12.513,7.156,0.899,67.779,732,Financials,Regional Banks,South America,Colombia,Colombia,,Juan Mora,http://www.forbes.com/companies/bancolombia/,0.0132636952448398,0.125628842929011
Rolls-Royce Holdings,22.492,20.973,-3.202,40.573,733,Industrials,Aerospace & Defense,Europe,United Kingdom,United Kingdom,,David Arthur,http://www.forbes.com/companies/rolls-royce-holdings/,-0.0789194784709043,-0.15267248366948
Hong Kong Exchanges,44.344,2.024,1.188,32.691,734,Financials,Investment Services,Asia,Hong Kong,Hong Kong,,Xiaojia Li,http://www.forbes.com/companies/hong-kong-exchanges/,0.0363402771404974,0.58695652173913
Otsuka Holding,18.994,11.698,0.747,22.573,735,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Tatsuo Higuchi,http://www.forbes.com/companies/otsuka-holding/,0.0330926327913879,0.0638570695845444
Stanley Black & Decker,22.059,13.982,0.645,19.408,736,Consumer Staples,Household/Personal Care,North America,United States,Connecticut,Connecticut,James Loree,http://www.forbes.com/companies/stanley-black-decker/,0.0332337180544105,0.0461307395222429
